epoch,step,train_loss
47,7449,0.00014326800010167062
47,7499,0.0003382033610250801
48,7549,0.00011071572953369468
48,7599,0.0001387482334394008
48,7649,0.0004811723483726382
49,7699,0.00024389786995016038
49,7749,0.000235805768170394
49,7799,0.0004992475733160973
49,7849,0.0003802913997787982
50,7899,0.0002892236225306988
50,7949,0.00019458925817161798
50,7999,0.00020448006398510188
51,8049,0.000231529280426912
51,8099,0.00031622155802324414
51,8149,0.0003480373998172581
52,8199,0.00015543820336461067
52,8249,0.00025564254610799253
52,8299,0.0002266968076582998
53,8349,0.0003732278710231185
53,8399,0.0002242240443592891
53,8449,0.0002064806903945282
54,8499,0.00035395557642914355
54,8549,0.0005308876861818135
54,8599,0.0006131202098913491
55,8649,0.0004812369588762522
55,8699,0.000303829787299037
55,8749,0.00039133013342507184
56,8799,0.00018952236860059202
56,8849,0.0003843853191938251
56,8899,0.00033074707607738674
57,8949,0.00012677221093326807
57,8999,0.0003174224984832108
57,9049,0.0004268299671821296
57,9099,0.00038095470517873764
58,9149,0.0005285252118483186
58,9199,0.0004858201718889177
58,9249,0.00017799112538341433
59,9299,0.000137003356940113
59,9349,0.00010827733058249578
59,9399,0.0001631950435694307
60,9449,0.0001864506775746122
60,9499,0.00017534155631437898
60,9549,0.00016747921472415328
61,9599,0.00023835572937969118
61,9649,0.00011729604739230126
61,9699,0.0005482841515913606
62,9749,0.00015765726857353002
62,9799,0.00023388685076497495
62,9849,0.00020530284382402897
63,9899,0.0002212755789514631
63,9949,0.0022349057253450155
63,9999,0.002589605050161481
64,10049,0.000518666347488761
64,10099,0.0005254292627796531
64,10149,0.0002512916980776936
64,10199,0.0003550113760866225
65,10249,0.0004287377232685685
65,10299,0.00038215002859942615
65,10349,0.00042929136543534696
66,10399,0.0002843820839188993
66,10449,0.0004312113160267472
66,10499,0.00020571051572915167
67,10549,0.00014328531688079238
67,10599,0.00011261409235885367
67,10649,0.0002462985285092145
68,10699,0.0002476165536791086
68,10749,0.0002652043476700783
68,10799,0.0003565160441212356
69,10849,0.00033479538979008794
69,10899,0.0001750481897033751
69,10949,0.00034684347338043153
70,10999,0.0005547982291318476
70,11049,0.00018154301506001502
70,11099,0.0004284640308469534
71,11149,0.0004551141173578799
71,11199,0.00015875491953920573
71,11249,0.00011717950837919489
71,11299,0.00013433399726636708
72,11349,3.8521047827089205e-05
72,11399,0.00015122142212931067
72,11449,0.0002752551226876676
73,11499,0.00031431877869181335
73,11549,0.00023438132484443486
73,11599,0.0002254527062177658
74,11649,0.00014251538959797472
74,11699,0.00029100762913003564
74,11749,0.00034044423955492675
75,11799,0.0004119801160413772
75,11849,0.0002515699015930295
75,11899,0.00025523611111566424
76,11949,0.00017008345457725227
76,11999,0.0005955412052571774
76,12049,8.596719999331981e-05
77,12099,8.455910574411973e-05
77,12149,0.00013016101729590446
77,12199,0.0002266085211886093
78,12249,0.0001761990861268714
78,12299,0.00013721341383643448
78,12349,0.00023136744857765734
78,12399,8.32058722153306e-05
79,12449,0.00011984055890934542
79,12499,0.00038204711745493114
79,12549,0.0001282542070839554
80,12599,0.00024331147142220289
80,12649,0.00022850371897220612
80,12699,0.0001074780011549592
81,12749,9.503377805231139e-05
81,12799,0.00012513592082541436
81,12849,6.784152355976403e-05
82,12899,0.00022467970848083496
82,12949,0.0004784161283168942
82,12999,0.00016496519674547017
83,13049,7.773005199851468e-05
83,13099,5.4468935559270903e-05
83,13149,0.0002015472127823159
84,13199,7.603136327816173e-05
84,13249,2.7029371267417446e-05
84,13299,0.000600066501647234
85,13349,0.0002522178110666573
85,13399,0.0002499606925994158
85,13449,0.0004206187149975449
85,13499,0.0004574473714455962
86,13549,0.0004790490202140063
86,13599,0.0002411573368590325
86,13649,0.00022718741092830896
87,13699,0.00020740917534567416
87,13749,0.0002667486551217735
87,13799,9.471782686887309e-05
88,13849,0.00018167313828598708
88,13899,0.0003143689827993512
88,13949,0.00036614149576053023
89,13999,0.0002994519891217351
89,14049,9.56266958382912e-05
89,14099,0.0001089629004127346
90,14149,0.00010625587310642004
90,14199,0.00035866088001057506
90,14249,0.00018896764959208667
91,14299,0.00037807374610565603
91,14349,0.0003770738549064845
91,14399,0.0009448376367799938
92,14449,0.00019268481992185116
92,14499,0.0002685390063561499
92,14549,0.00022169431031215936
92,14599,0.0002503916039131582
93,14649,0.00022328289924189448
93,14699,0.0002693127898965031
93,14749,0.0003540623583830893
94,14799,0.00040746948798187077
94,14849,7.486921094823629e-05
94,14899,6.354739889502525e-05
95,14949,0.00026305613573640585
95,14999,0.00010702577128540725
95,15049,0.0001410808035871014
96,15099,7.580923556815833e-05
96,15149,0.00022858387092128396
96,15199,0.0001839023025240749
97,15249,7.332576205953956e-05
97,15299,0.0007902514771558344
97,15349,0.00023174162197392434
98,15399,0.00012796971714124084
98,15449,0.00013666714949067682
98,15499,0.00023593456717208028
99,15549,9.245188266504556e-05
99,15599,0.00015212853031698614
99,15649,0.000185497643542476
99,15699,0.0001168812086689286
